cell_id,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,Cluster
28722,432.705485534668,2508.0457763671875,438,1,0,440,211.10546875,118.5803125,Invasive_Tumor
28723,430.98758697509766,2491.75009765625,262,0,0,262,123.14109375,68.18593750000001,Invasive_Tumor
28724,436.0715301513672,2472.948828125,367,0,0,368,186.90171875,97.22140625,Invasive_Tumor
28725,435.5873352050781,2442.4704345703126,135,0,0,135,129.59843750000002,36.8475,Stromal
28726,439.7795928955078,2483.0187133789063,246,0,0,246,142.6034375,69.85671875,Invasive_Tumor
28727,438.6959777832031,2519.905310058594,325,1,0,326,141.97125,101.51125,Prolif_Invasive_Tumor
28728,440.64365234375,2494.621130371094,279,0,0,280,133.07546875,78.25578125,Invasive_Tumor
28729,442.9093505859375,2457.6801635742186,221,1,0,222,213.86,46.6915625,Stromal
28730,445.57618408203126,2504.955395507812,284,0,0,284,123.728125,70.39859375,Invasive_Tumor
28991,48.95797214508057,2470.685827636719,62,0,0,62,73.7853125,34.31875,Stromal
28992,34.248864555358885,2473.277746582032,144,0,0,144,97.89875,73.37890625,DCIS_2
28993,63.09924468994141,2477.145910644532,68,0,0,68,65.52171875,18.6946875,Macrophages_1
28994,91.80102462768556,2476.320812988281,31,0,0,31,107.78796875,8.489375,CD4+_T_Cells
28995,43.10871963500976,2478.206750488281,99,0,0,99,84.84859375,35.221875000000004,Myoepi_ACTA2+
28996,76.01136932373046,2476.923657226562,136,0,0,136,238.8765625,51.7490625,Macrophages_1
28997,55.137102890014646,2477.571325683594,124,0,0,124,194.894375,86.11296875000001,Stromal
28998,67.8518569946289,2482.276623535156,73,0,0,73,57.03234375,30.6159375,Macrophages_1
28999,97.35412406921388,2486.257678222656,35,0,0,35,66.56031250000001,15.895,CD4+_T_Cells
29000,87.5639232635498,2487.2382080078123,78,0,0,78,196.11359375,11.740625,Stromal
29002,37.25465202331543,2486.732482910156,187,1,0,188,151.18312500000002,93.2025,Myoepi_ACTA2+
29003,48.3301736831665,2489.9533935546874,69,0,0,69,112.39390625,24.79078125,Stromal
29004,60.288405609130855,2492.637658691406,162,1,0,163,199.18421875,61.502812500000005,Endothelial
29005,73.4714859008789,2498.2342529296875,44,0,0,44,159.22093750000002,9.8440625,Stromal
29006,31.438388633728028,2494.893603515625,167,0,0,167,121.4703125,70.8953125,Macrophages_1
29007,45.35201225280762,2500.0126953125,113,0,0,113,163.3753125,47.143125000000005,Stromal
29008,88.0605369567871,2501.7695556640624,88,0,0,88,234.9028125,6.90890625,Stromal
29009,33.920708084106444,2506.088659667969,89,0,0,89,91.1253125,42.5371875,Myoepi_ACTA2+
29010,45.87061653137207,2507.7625122070312,54,0,0,54,77.3978125,20.1396875,Macrophages_1
29011,63.64953460693359,2510.644543457031,136,0,0,136,305.16593750000004,62.72203125,Stromal
29012,76.74637107849121,2515.197729492188,52,0,0,52,211.33125,5.238125,Stromal
29013,91.81708793640136,2516.717810058594,96,0,0,96,315.32609375000004,21.90078125,Stromal
29014,38.6515567779541,2513.8571533203126,45,0,0,45,54.232656250000005,22.8490625,Myoepi_ACTA2+
29015,30.956813621521,2516.8114013671875,77,0,0,77,67.05703125000001,27.5453125,Myoepi_ACTA2+
29016,48.95346832275391,2515.607788085937,156,0,0,156,162.33671875000002,82.13921875,Endothelial
29017,54.60995788574218,2521.46025390625,41,0,0,41,81.14578125,17.0690625,Stromal
29018,38.99343547821045,2520.0744384765626,33,0,0,33,30.48046875,18.37859375,Macrophages_1
29019,38.57738151550293,2525.0827148437497,111,0,0,111,94.51203125,51.2071875,Myoepi_ACTA2+
29607,562.408901977539,2974.19814453125,286,0,0,287,149.19625000000002,55.045468750000005,Invasive_Tumor
29609,577.2315032958984,2977.124792480469,345,0,0,345,213.99546875,43.12421875,Stromal
29615,554.084048461914,2986.7277587890626,264,0,0,264,126.79875,81.1909375,Prolif_Invasive_Tumor
29616,561.0307647705077,2989.666027832031,124,0,0,124,86.4290625,31.92546875,Invasive_Tumor
