,cell_id,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,Cluster
1537,54334,1223.0104431152342,2182.9294921875,200,1,0,201,103.81421875,58.92890625,Invasive_Tumor
1538,54335,1227.3162658691406,2189.372351074219,366,0,0,366,183.6053125,100.608125,Invasive_Tumor
1539,54336,1265.5084716796875,2187.32890625,123,0,0,123,58.432187500000005,13.908125,Invasive_Tumor
1540,54337,1257.251995849609,2192.5868286132813,165,0,0,166,189.114375,36.80234375,Macrophages_1
1541,54338,1242.8348876953123,2204.671520996093,348,1,0,349,230.34203125,69.901875,Invasive_Tumor
1542,54339,1267.2788208007812,2208.268872070312,286,0,0,286,254.18453125,67.23765625,Endothelial
1543,54340,1230.4792785644531,2217.139294433593,384,0,0,384,198.5971875,92.70578125,Invasive_Tumor
1544,54341,1261.4292602539062,2215.9076660156247,88,0,0,89,78.571875,15.21765625,Endothelial
1545,54342,1269.329632568359,2216.710559082031,29,0,0,29,34.092968750000004,12.50828125,Endothelial
1546,54343,1287.5535827636718,2215.711560058593,228,1,0,229,160.44015625,21.855625,Macrophages_1
1547,54344,1279.398895263672,2218.3022338867186,132,1,0,133,148.42859375,15.30796875,Stromal
1548,54345,1266.7816040039063,2224.326733398437,284,0,0,284,183.19890625,50.25890625,Endothelial
1549,54346,1232.5919311523437,2235.1322753906247,426,0,0,426,319.93203125,66.47,Stromal
1550,54347,1275.216754150391,2236.1754760742188,261,0,0,262,109.1878125,54.232656250000005,Invasive_Tumor
1551,54348,1283.343634033203,2234.6580932617185,196,1,0,197,156.01484375,37.4796875,Stromal
1552,54680,1287.566448974609,2326.0303955078125,120,0,0,120,247.5465625,19.0559375,Macrophages_1
1553,54681,1290.9046081542967,2352.215625,368,0,0,368,332.6209375,57.980625,Stromal
1554,54682,1292.28056640625,2377.1171386718747,134,0,0,134,132.84968750000002,53.916562500000005,Macrophages_1
1555,54683,1294.2352966308592,2367.118017578125,133,0,0,133,104.17546875,35.3121875,CD8+_T_Cells
1556,54684,1297.8297424316406,2320.6763916015625,318,1,0,319,195.02984375,81.461875,Invasive_Tumor
1557,54685,1303.5784484863282,2361.061767578125,190,0,0,190,171.59375,44.5240625,Invasive_Tumor
1558,54686,1305.8303466796874,2324.2799682617188,290,0,0,290,132.98515625000002,76.3140625,Invasive_Tumor
1559,54687,1301.4925659179687,2337.6996337890623,272,0,0,272,198.73265625,44.072500000000005,Stromal
1560,54688,1308.4524597167967,2377.0046630859374,72,0,0,72,121.6509375,8.850625,CD8+_T_Cells
1561,54689,1312.5696472167967,2345.104345703125,454,0,0,454,267.68625000000003,92.48,Prolif_Invasive_Tumor
1562,54690,1315.958544921875,2328.560266113281,330,0,0,330,169.3359375,119.79953125,Prolif_Invasive_Tumor
1563,54691,1312.6012939453124,2359.063977050781,101,0,0,101,106.8396875,34.27359375,T_Cell_&_Tumor_Hybrid
1564,54692,1316.4191345214842,2369.996936035156,111,0,0,111,146.30625,30.48046875,Macrophages_1
1565,54693,1319.2388061523436,2312.577734375,311,0,1,312,134.97203125,58.29671875,Invasive_Tumor
1566,54694,1320.2565856933593,2319.656640625,161,0,0,161,72.791875,53.465,Invasive_Tumor
1567,54695,1321.3528076171874,2354.0366088867186,202,0,0,202,130.90796875,54.2778125,Prolif_Invasive_Tumor
1568,54696,1325.3269104003905,2332.684716796875,340,0,0,340,147.570625,85.1646875,Prolif_Invasive_Tumor
1569,54698,1324.3782348632812,2386.313159179688,235,1,0,236,320.3384375,27.77109375,Invasive_Tumor
1570,54699,1325.476116943359,2362.0601440429687,185,0,0,186,81.77796875,35.6734375,Invasive_Tumor
1571,54701,1332.2954162597655,2317.9576782226563,357,0,1,359,152.31203125000002,115.91609375,Invasive_Tumor
1572,54702,1330.4644714355468,2375.9014892578125,247,0,0,247,116.27734375,32.693125,Invasive_Tumor
1573,54703,1332.7366027832031,2360.535498046875,281,0,0,281,110.90375,67.41828125,Invasive_Tumor
1574,54704,1331.4781005859377,2349.1690307617187,241,0,0,241,114.155,28.719375000000003,Invasive_Tumor
1575,54705,1335.095684814453,2332.6378173828125,448,0,0,448,212.5053125,128.063125,Prolif_Invasive_Tumor
1576,54706,1334.582073974609,2308.646484375,301,1,0,302,120.25109375,56.58078125,Invasive_Tumor
1577,54708,1338.7165893554686,2362.426831054687,194,0,0,195,71.75328125,51.25234375,Invasive_Tumor
1578,54709,1341.166046142578,2367.631005859375,238,0,0,239,104.80765625,56.94203125,Invasive_Tumor
1579,54710,1338.573400878906,2376.332092285156,116,0,0,116,62.36078125,19.688125,Invasive_Tumor
1580,54711,1340.5402709960938,2341.044641113281,295,0,0,295,124.9925,76.44953125,Invasive_Tumor
1581,54712,1343.2514099121092,2319.8452758789062,213,0,0,213,83.62937500000001,53.14890625,Invasive_Tumor
1582,54713,1342.9816345214842,2351.8510131835938,219,1,1,221,92.97671875,57.303281250000005,Invasive_Tumor
1583,54714,1342.1047607421874,2385.668811035156,400,0,1,401,244.746875,73.10796875,Invasive_Tumor
1584,54715,1347.67666015625,2307.9761962890625,140,0,0,140,70.3534375,56.0840625,Invasive_Tumor
1585,54716,1350.4671752929687,2334.300463867188,265,1,0,266,116.09671875,62.135000000000005,Invasive_Tumor
1586,54717,1356.741632080078,2311.7194335937497,307,0,0,307,142.01640625000002,62.54140625,Invasive_Tumor
1587,54718,1347.8342712402343,2391.363146972656,403,0,0,403,210.11203125,112.6196875,Invasive_Tumor
1588,54719,1352.8320678710936,2342.8264038085936,276,0,0,276,137.32015625,82.6359375,Invasive_Tumor
1589,54720,1350.906182861328,2353.632568359375,139,0,0,139,63.94125,43.66609375,Invasive_Tumor
1590,54721,1354.142138671875,2327.233386230469,251,0,0,251,121.42515625,38.5634375,Invasive_Tumor
1591,54722,1351.223791503906,2369.463610839844,380,0,0,380,143.958125,89.09328125,Invasive_Tumor
1592,54723,1356.63984375,2319.806262207031,327,0,0,327,166.58140625,74.1465625,Invasive_Tumor
1593,54724,1351.4886901855468,2359.1005004882813,142,0,0,142,50.25890625,27.1840625,Invasive_Tumor
1594,54726,1357.181884765625,2395.8532470703126,504,2,1,507,210.066875,128.785625,Invasive_Tumor
1595,54727,1358.8016784667968,2373.9707275390624,240,0,0,240,111.084375,86.51937500000001,Invasive_Tumor
1596,54729,1358.542901611328,2362.389270019531,139,0,0,139,51.61359375,39.06015625,Invasive_Tumor
1597,54730,1359.059521484375,2355.8310302734376,142,0,0,142,54.1875,42.1759375,Invasive_Tumor
1598,54731,1360.642999267578,2342.92041015625,180,0,0,180,77.44296875,33.82203125,Invasive_Tumor
1599,75042,1800.6996826171874,2333.084814453125,81,0,0,81,134.88171875,16.7078125,Stromal
1600,75045,1795.58349609375,2354.2190185546874,145,0,0,145,138.539375,28.22265625,Stromal
1601,75050,1799.2354248046877,2370.292651367188,192,0,0,192,236.8896875,53.78109375,Stromal
1602,75065,1795.0070068359375,2393.506823730469,148,0,0,148,247.04984375,39.51171875,CD8+_T_Cells
1603,75292,1750.2483642578125,2077.410791015625,168,0,0,168,168.74890625,18.10765625,Endothelial
1604,75293,1766.5176879882813,2080.997143554687,102,0,0,102,60.10296875,35.6734375,Endothelial
1605,75294,1788.8810302734375,2082.4533081054688,183,0,0,183,167.75546875,27.50015625,Stromal
1606,75295,1760.92607421875,2085.161853027344,35,0,0,35,27.22921875,5.37359375,Endothelial
1607,75296,1747.87060546875,2085.7236083984376,180,1,0,181,188.16609375,17.927031250000002,Endothelial
1608,75297,1776.321533203125,2090.317883300781,222,0,0,222,161.52390625,44.569218750000005,Endothelial
1609,75298,1766.2900390625,2091.884033203125,209,0,0,209,146.848125,48.6784375,Endothelial
1610,75304,1795.5042236328125,2091.181579589844,149,0,0,149,115.37421875,74.95937500000001,Invasive_Tumor
1611,75306,1756.7146728515625,2097.7989624023435,147,0,0,147,170.87125,19.73328125,Macrophages_1
1612,75307,1745.708251953125,2098.216076660156,67,0,0,67,117.225625,19.688125,Invasive_Tumor
1613,75313,1787.6838500976562,2099.017517089844,260,0,0,260,197.423125,80.55875,Invasive_Tumor
1614,75315,1783.3450317382812,2108.402795410156,178,0,0,178,150.86703125,34.905781250000004,Invasive_Tumor
1616,75317,1762.1485717773437,2106.290869140625,65,0,0,65,100.4275,11.1084375,Invasive_Tumor
1617,75318,1775.26650390625,2110.0467651367185,51,0,0,51,63.896093750000006,5.64453125,Stromal
1618,75319,1746.1932250976563,2110.323388671875,199,0,0,199,128.92109375,35.3121875,Invasive_Tumor
1619,75321,1792.7498168945312,2112.333837890625,136,0,0,136,133.16578125,62.5865625,Invasive_Tumor
1620,75322,1768.5391357421877,2112.84765625,69,0,0,69,44.84015625,25.24234375,CD8+_T_Cells
1621,75324,1761.5554809570312,2119.276818847656,291,0,0,291,155.879375,60.10296875,Invasive_Tumor
1622,75325,1779.3506958007813,2122.2057495117188,63,0,0,63,93.24765625,9.61828125,Stromal
1623,75327,1750.8611694335937,2119.4569458007813,427,0,0,427,183.56015625,90.131875,Invasive_Tumor
1624,75328,1772.0470458984375,2121.5767578125,166,0,0,166,130.3209375,42.58234375,Invasive_Tumor
1625,75330,1793.1125610351562,2124.385949707031,163,0,0,163,145.67406250000002,42.13078125,Invasive_Tumor
1626,75331,1745.3336791992188,2128.231494140625,343,0,1,344,148.06734375000002,68.9084375,Invasive_Tumor
1627,75335,1758.7942260742186,2132.2986694335937,216,0,0,216,96.13765625,19.64296875,Invasive_Tumor
1628,75336,1779.3980102539062,2132.631323242188,132,0,0,132,148.47375,20.6815625,Prolif_Invasive_Tumor
1629,75340,1795.8028442382813,2135.2574829101563,257,0,0,257,192.365625,93.56375,Invasive_Tumor
1630,75341,1769.0365600585938,2136.7300415039062,293,0,0,294,139.89406250000002,50.62015625,Invasive_Tumor
1631,75344,1744.2018676757812,2135.5770629882813,104,0,0,105,47.36890625,16.12078125,Invasive_Tumor
1632,75615,1788.513720703125,1805.855920410156,283,0,0,283,280.55578125,45.517500000000005,Invasive_Tumor
1633,75749,1720.6879333496092,2199.8080932617186,188,0,0,188,88.50625000000001,24.8359375,Invasive_Tumor
1634,75750,1721.0548278808594,2265.0808715820312,525,1,0,527,258.65500000000003,90.9446875,Invasive_Tumor
1635,75751,1724.3114318847656,2277.423095703125,311,1,0,312,140.11984375,88.00953125000001,Invasive_Tumor
1636,75752,1725.958203125,2243.5772827148435,264,0,0,264,174.16765625000002,41.4534375,Invasive_Tumor
1637,75753,1724.3565673828125,2171.807275390625,421,0,0,421,374.1646875,76.53984375,Stromal
1638,75754,1727.2790649414062,2193.149621582031,275,0,0,275,145.35796875,58.251562500000006,Invasive_Tumor
1639,75755,1727.475274658203,2228.5995605468747,168,0,0,168,105.80109375,11.33421875,Invasive_Tumor
1640,75756,1732.3537475585938,2240.3491088867186,224,0,0,224,94.24109375,55.22609375,Invasive_Tumor
1641,75757,1732.3538513183594,2285.2677490234373,222,0,0,222,99.6146875,50.89109375,Prolif_Invasive_Tumor
1642,75758,1735.1526672363282,2199.478759765625,65,0,0,65,30.39015625,14.49515625,Prolif_Invasive_Tumor
1643,75759,1730.5776916503903,2209.5106689453123,473,0,0,473,225.19421875,65.025,Prolif_Invasive_Tumor
1644,75760,1732.491436767578,2184.455798339844,178,0,0,178,123.95390625,68.0053125,Invasive_Tumor
1645,75761,1734.0086120605467,2269.465759277344,272,0,0,272,120.34140625,59.74171875,Invasive_Tumor
1646,75762,1737.5506591796875,2170.761584472656,213,0,0,214,150.32515625000002,45.02078125,Invasive_Tumor
1647,75763,1739.3793212890623,2248.011767578125,184,0,0,184,140.6165625,24.023125,Invasive_Tumor
1648,75764,1738.8873962402342,2278.748107910156,239,0,0,239,110.13609375,70.12765625,Prolif_Invasive_Tumor
1649,75765,1739.160284423828,2192.6698364257813,177,0,0,178,81.68765625,63.62515625,Invasive_Tumor
1650,75766,1741.966467285156,2201.0202148437497,221,0,0,222,77.21718750000001,50.6653125,Invasive_Tumor
1651,75767,1736.8819274902344,2222.8842651367186,385,0,0,385,198.82296875,86.47421875,Invasive_Tumor
1652,75768,1742.457666015625,2180.229248046875,170,0,0,170,87.64828125000001,56.6259375,Prolif_Invasive_Tumor
1653,75769,1742.645263671875,2211.5167602539063,221,0,0,221,117.36109375,56.355,Invasive_Tumor
1654,75770,1740.1312683105468,2261.403002929688,372,0,0,372,206.635,80.51359375,Invasive_Tumor
1655,75771,1740.4330017089844,2232.959545898437,305,2,0,307,120.79296875,99.11796875,Invasive_Tumor
1656,75772,1749.7326782226562,2255.926147460937,112,0,0,112,96.40859375,11.8309375,Invasive_Tumor
1657,75773,1746.8330078125,2187.163098144531,204,0,0,204,66.289375,43.03390625,Invasive_Tumor
1658,75774,1747.9953247070312,2240.1994873046874,340,0,0,340,152.266875,61.593125,Invasive_Tumor
1659,75775,1753.404736328125,2211.4630126953125,81,0,0,81,55.13578125,12.2825,Macrophages_1
1660,75776,1750.6152587890624,2227.7377319335938,116,0,0,117,39.6471875,25.51328125,Invasive_Tumor
1661,75777,1749.768994140625,2176.7773681640624,176,1,0,177,85.796875,40.7309375,Invasive_Tumor
1662,75778,1750.6731567382812,2219.591345214844,292,0,0,292,117.8578125,65.8378125,Invasive_Tumor
1663,75779,1748.6849121093749,2283.1645385742186,355,0,0,355,156.64703125,94.15078125,Invasive_Tumor
1664,75780,1752.7630859375,2202.834350585937,210,0,0,210,123.50234375,54.14234375,Stromal
1665,75781,1751.21083984375,2267.444934082031,343,0,0,343,141.790625,88.77718750000001,Invasive_Tumor
1666,75782,1754.6776611328123,2230.2516235351563,96,0,0,96,33.91234375,17.83671875,Invasive_Tumor
1667,75783,1754.89140625,2171.280798339844,145,0,0,145,63.896093750000006,36.305625,Invasive_Tumor
1668,75784,1755.0543090820313,2188.438720703125,510,0,0,510,216.34359375,118.9415625,Invasive_Tumor
1669,75785,1765.9443115234374,2217.49560546875,153,0,0,153,278.83984375,21.31375,Stromal
1670,75786,1763.4173461914063,2230.520568847656,282,0,0,282,182.56671875,38.33765625,Invasive_Tumor
1671,75787,1758.4146728515625,2274.343090820312,263,0,0,263,129.82421875,72.83703125000001,Invasive_Tumor
1672,75788,1764.371728515625,2175.545947265625,142,0,0,142,135.649375,22.3071875,Invasive_Tumor
1673,75789,1761.7698486328125,2192.314562988281,81,0,0,81,60.55453125,15.66921875,Stromal
1674,75790,1762.3266235351562,2283.8198852539062,259,0,0,259,118.08359375,42.22109375,Invasive_Tumor
1675,75791,1763.851477050781,2202.681201171875,191,0,0,191,158.046875,29.3515625,Endothelial
1676,75792,1762.3357543945312,2262.5047241210937,287,0,0,287,146.66750000000002,42.943593750000005,Invasive_Tumor
1677,75793,1767.5571533203124,2253.8385009765625,102,0,0,102,142.874375,15.66921875,T_Cell_&_Tumor_Hybrid
1678,75795,1769.2293457031249,2188.139270019531,108,0,0,108,86.29359375,21.5846875,Stromal
1679,75796,1774.6070068359377,2202.9744262695312,139,0,0,139,192.9075,22.62328125,Endothelial
1680,75797,1773.7646850585936,2274.928918457031,280,0,0,281,134.926875,57.438750000000006,Stromal
1681,75798,1778.0113647460937,2266.386791992187,243,0,0,243,209.11859375,26.95828125,Stromal
1682,75799,1775.8593872070312,2285.58525390625,379,0,0,379,215.485625,87.19671875,Invasive_Tumor
1683,75800,1779.8169921875,2193.223706054687,96,0,0,96,105.07859375,39.33109375,Endothelial
1684,75801,1778.5625366210936,2179.945568847656,191,0,0,191,226.91015625,49.44609375,Stromal
1685,75802,1718.4150756835936,2288.076940917969,270,0,0,270,131.81109375,77.3978125,Invasive_Tumor
1686,75803,1756.9190795898437,2293.667932128906,337,0,0,338,124.04421875,51.974843750000005,Invasive_Tumor
1687,75804,1739.7630249023437,2294.8238159179687,350,0,0,350,151.95078125,78.70734375,Invasive_Tumor
1688,75805,1726.4793884277344,2292.675573730469,148,0,0,148,64.30250000000001,27.81625,Invasive_Tumor
1689,75806,1747.9888916015625,2294.668591308593,159,1,0,160,56.76140625,35.4025,Invasive_Tumor
1690,75807,1768.6503662109374,2301.857275390625,442,0,0,443,301.101875,42.627500000000005,Stromal
1691,75808,1731.1389282226562,2300.960583496093,317,1,0,318,142.73890625,79.79109375,Invasive_Tumor
1692,75809,1749.2107666015625,2302.7377807617186,256,0,0,257,89.63515625000001,41.85984375,Invasive_Tumor
1693,75810,1722.187054443359,2305.58515625,192,0,0,192,81.461875,43.30484375,Invasive_Tumor
1694,75811,1746.2125244140625,2312.7408447265625,368,0,0,368,132.89484375,55.0003125,Invasive_Tumor
1695,75812,1733.3114501953123,2315.730786132812,602,1,0,603,293.92203125000003,130.1403125,Invasive_Tumor
1696,75813,1757.84814453125,2305.802844238281,156,0,0,156,75.681875,6.683125,Invasive_Tumor
1697,75814,1758.23662109375,2313.8759765625,205,0,0,205,116.7740625,8.082968750000001,Stromal
1698,75815,1780.0730712890625,2251.670544433593,211,0,0,211,235.30921875,23.9328125,Stromal
1699,75816,1786.2185546875,2289.387634277344,124,0,0,124,120.61234375,28.4484375,Invasive_Tumor
1700,75817,1786.3959838867188,2303.6672607421874,232,0,0,232,394.25921875,12.23734375,Stromal
1701,75818,1788.219873046875,2249.735424804687,110,0,1,111,121.199375,24.8359375,Stromal
1702,75819,1792.350341796875,2278.568188476562,168,0,0,168,281.23312500000003,31.02234375,Stromal
1703,75821,1676.4779724121092,2332.50791015625,158,0,0,158,268.63453125,8.850625,Stromal
1704,75822,1686.6259887695312,2393.2634033203126,84,0,0,84,122.825,17.7915625,Stromal
1705,75823,1688.5026916503905,2333.1076416015626,35,0,0,35,21.26859375,9.34734375,Invasive_Tumor
1706,75824,1684.0502563476562,2346.6902099609374,362,0,0,362,390.64671875,37.20875,Stromal
1707,75827,1690.3358154296875,2384.224682617187,135,0,0,135,138.35875,32.19640625,Stromal
1708,75828,1689.843994140625,2376.608508300781,73,0,0,73,113.974375,29.98375,Stromal
1709,75829,1692.7321472167969,2327.6957397460938,330,0,0,330,161.79484375,72.83703125000001,Invasive_Tumor
1710,75830,1688.9897399902345,2365.012731933594,220,0,0,220,455.9878125,36.8475,Stromal
1711,75831,1697.1165161132812,2336.2140014648435,64,0,0,64,44.253125,11.96640625,Invasive_Tumor
1712,75834,1699.011376953125,2399.8861816406247,185,0,0,185,79.11375000000001,28.9,Stromal
1713,75835,1701.0222412109374,2346.9772094726563,122,0,0,122,229.6646875,43.48546875,Stromal
1714,75837,1703.7688659667967,2373.417687988281,110,0,0,110,72.5209375,33.235,Stromal
1715,75838,1705.2403869628906,2382.0822509765626,145,0,0,145,132.08203125,52.87796875,Stromal
1716,75839,1706.5163208007812,2331.521984863281,230,0,0,230,96.40859375,24.745625,Invasive_Tumor
1717,75840,1711.3409423828125,2393.3962158203126,265,0,0,265,149.60265625,39.918125,Macrophages_1
1718,75841,1710.3770141601562,2344.367236328125,129,0,0,129,140.93265625,41.22765625,Invasive_Tumor
1719,75843,1710.166485595703,2366.341479492188,335,0,0,335,237.2509375,48.6784375,Stromal
1720,75844,1717.10625,2342.5501953125,169,0,0,169,148.3834375,29.1709375,Stromal
1721,75845,1719.498016357422,2383.6338745117187,136,2,0,138,162.78828125,22.3975,Stromal
1722,75846,1721.7127685546875,2370.5651245117188,213,0,0,213,102.23375,31.8803125,Endothelial
1723,75847,1721.941455078125,2360.344580078125,298,0,0,298,188.753125,27.0034375,Stromal
1724,75848,1722.4216552734374,2330.7740844726563,158,0,0,158,105.5753125,35.98953125,Invasive_Tumor
1725,75849,1728.8438659667968,2329.551794433594,21,0,0,21,34.63484375,16.798125000000002,Stromal
1726,75850,1727.6542602539062,2378.55234375,68,0,0,68,63.399375000000006,16.12078125,CD4+_T_Cells
1727,75851,1729.2147033691406,2341.604528808594,89,0,0,89,61.45765625,12.3728125,B_Cells
1728,75852,1731.0148315429688,2391.379748535156,131,1,0,132,263.71250000000003,9.43765625,Stromal
1729,75853,1735.5678100585938,2377.360144042969,141,0,0,141,123.6378125,26.190625,CD8+_T_Cells
1730,75854,1732.501708984375,2333.9970703125,243,0,0,244,152.989375,62.2253125,Stromal
1731,75855,1735.8479614257812,2350.7279174804685,421,0,0,421,439.77671875,69.13421875,Stromal
1732,75857,1740.1789978027343,2367.041027832031,172,1,0,173,269.26671875,32.331875000000004,B_Cells
1733,75858,1742.630944824219,2400.081042480469,258,1,0,259,385.1828125,17.7915625,Stromal
1734,75859,1743.6177001953124,2325.5649291992186,211,2,0,213,106.2075,30.29984375,Stromal
1735,75861,1745.6076049804688,2337.379223632812,166,0,0,166,160.575625,31.74484375,Stromal
1736,75862,1752.52236328125,2382.075402832031,110,0,0,110,283.71671875,16.075625000000002,Stromal
1737,75863,1756.1170166015625,2337.0409667968747,196,0,0,196,208.21546875,22.578125,Stromal
1738,75864,1758.5366943359377,2322.530993652344,304,0,0,304,191.1915625,32.7834375,Stromal
1739,75865,1754.1015869140624,2363.8636962890623,129,0,0,129,262.31265625000003,12.05671875,Stromal
1740,75866,1771.937890625,2327.711303710937,335,0,0,335,424.288125,35.62828125,Stromal
1741,75867,1783.0381103515624,2335.4816650390626,203,0,0,203,363.37234375,28.76453125,Stromal
1742,75868,1780.00625,2351.0663818359376,198,2,0,200,228.2196875,23.165156250000003,Stromal
1743,75869,1764.9623291015623,2351.20458984375,96,0,0,96,191.5528125,7.36046875,Stromal
1744,75870,1788.6903198242187,2355.2576538085937,53,0,0,53,67.96015625,6.72828125,Stromal
1745,75871,1765.4495849609375,2359.2827026367186,62,0,0,62,45.7884375,7.766875000000001,Stromal
1746,75872,1778.5953247070313,2363.572338867187,126,0,0,126,93.2025,34.54453125,Stromal
1747,75873,1786.523193359375,2366.9698486328125,157,0,0,157,162.24640625,54.91,Stromal
1748,75874,1769.6103515625,2368.6212890625,175,0,0,175,101.28546875,31.1578125,Stromal
1750,75876,1777.1038818359375,2379.1715820312497,207,0,0,207,248.720625,24.92625,Stromal
1751,75877,1762.7839965820312,2392.4102905273435,249,0,0,249,298.52796875,37.299062500000005,Stromal
1752,75878,1779.1483642578123,2391.662390136719,127,0,0,127,185.501875,33.596250000000005,Stromal
1753,75879,1774.9251342773437,2401.0445556640625,127,0,0,127,118.49,28.13234375,Stromal
1754,75936,1797.332470703125,2227.733996582031,189,0,0,189,163.23984375,57.39359375,Invasive_Tumor
1755,75937,1798.8021240234375,2239.9124877929685,155,0,0,155,116.81921875,44.7046875,Invasive_Tumor
1756,75938,1786.0319946289062,2233.658264160156,168,0,0,168,235.9865625,25.51328125,Stromal
1757,75941,1789.511474609375,2215.939001464844,314,0,0,314,398.50390625,72.20484375000001,Stromal
1758,75943,1796.983837890625,2256.567590332031,223,0,0,223,219.05296875,62.08984375,Invasive_Tumor
1759,75957,1794.1760986328125,2198.1769897460936,225,0,0,225,384.2796875,63.896093750000006,Macrophages_1
1760,75970,1793.9106811523436,2182.117883300781,246,0,0,247,290.03859375,79.42984375,Stromal
1761,75989,1794.9325073242187,2164.36064453125,252,0,0,252,309.68156250000004,83.67453125,Stromal
1762,75996,1778.5517456054688,2163.639929199219,205,0,0,205,269.85375,35.3121875,Stromal
1763,75999,1759.4456298828125,2163.901196289062,289,1,0,290,135.42359375,67.1021875,Invasive_Tumor
1764,76003,1795.183190917969,2150.764172363281,243,0,0,243,192.32046875,70.94046875000001,Invasive_Tumor
1765,76006,1746.661181640625,2164.1273925781247,275,0,0,275,125.9859375,31.65453125,Invasive_Tumor
1766,76007,1766.619580078125,2157.407287597656,219,0,0,219,107.06546875,45.517500000000005,Invasive_Tumor
1767,76009,1773.281164550781,2150.9951416015624,235,1,0,236,171.36796875000002,51.70390625,Invasive_Tumor
1768,76013,1760.5894775390625,2151.147668457031,115,0,0,115,61.36734375,30.661093750000003,Invasive_Tumor
1769,76014,1784.7794067382813,2142.9025024414063,151,0,0,151,162.74312500000002,25.829375,Endothelial
1770,76015,1750.4357543945312,2154.084484863281,296,0,0,296,165.85890625000002,74.19171875,Invasive_Tumor
1771,76017,1760.8401611328125,2141.928198242188,221,0,0,221,92.16390625,33.280156250000005,Invasive_Tumor
1772,76020,1748.0727294921874,2143.598107910156,388,0,0,389,184.3278125,95.05390625,Invasive_Tumor
1773,76024,1798.4771484375,1820.3129760742188,203,0,0,203,176.470625,55.7228125,Invasive_Tumor
1774,76027,1792.8591796875,1827.672448730469,188,0,0,188,156.3309375,63.580000000000005,Invasive_Tumor
1775,76029,1784.0956298828123,1827.0814331054687,128,1,0,131,179.31546875,15.03703125,Invasive_Tumor
1776,76033,1798.97353515625,1841.127600097656,175,0,0,175,219.5496875,82.906875,Invasive_Tumor
1777,76039,1784.3290893554688,1848.0938232421877,116,0,0,116,381.25421875,27.81625,Stromal
1778,76043,1795.0939575195312,1863.479943847656,106,0,0,106,307.64953125,40.7309375,Stromal
1779,76046,1780.9627075195312,1871.9851318359372,124,1,0,125,379.4028125,12.59859375,Stromal
1780,76057,1792.9677124023438,1894.166064453125,221,0,0,221,569.64609375,49.89765625,Macrophages_1
1781,76065,1783.8739990234374,1926.8466552734371,156,0,0,156,394.84625,23.97796875,Endothelial
1782,76066,1795.3637329101562,1934.1173095703125,82,0,0,82,139.5328125,18.649531250000003,Endothelial
1783,76067,1794.805090332031,1913.1985107421876,123,0,0,123,316.81625,36.982968750000005,B_Cells
1784,76071,1793.9677490234374,1950.7307006835936,60,0,0,60,70.5340625,22.036250000000003,T_Cell_&_Tumor_Hybrid
1785,76073,1780.3196044921874,1948.1184448242184,171,0,0,171,344.9034375,28.49359375,T_Cell_&_Tumor_Hybrid
1786,76076,1683.9206604003905,2250.515905761719,147,0,0,147,101.9628125,7.45078125,Invasive_Tumor
1787,76077,1684.7355895996093,2257.92373046875,171,0,0,171,102.053125,24.023125,Invasive_Tumor
1788,76078,1683.071905517578,2199.2440551757813,279,0,0,280,155.69875000000002,49.671875,Invasive_Tumor
1789,76079,1684.0718383789062,2229.8255859375,222,0,0,222,131.85625000000002,18.243125,Stromal
1790,76080,1679.5426208496094,2273.0822021484373,191,0,0,191,222.349375,25.87453125,T_Cell_&_Tumor_Hybrid
1791,76081,1680.681903076172,2239.67197265625,564,0,0,564,354.1153125,81.77796875,Invasive_Tumor
1792,76082,1685.2534545898436,2190.335241699219,383,0,0,383,188.5725,105.0334375,Invasive_Tumor
1793,76083,1681.3115173339845,2172.885754394531,708,0,0,708,378.27390625,175.97390625,Invasive_Tumor
1794,76084,1685.9806030273437,2213.765234375,503,0,0,503,293.92203125000003,76.404375,Stromal
1795,76085,1691.6071838378905,2224.875207519531,165,0,0,165,89.09328125,23.300625,Invasive_Tumor
1796,76086,1691.2981872558594,2271.059716796875,306,0,0,306,192.365625,56.71625,Macrophages_1
1797,76087,1693.6441955566406,2180.223645019531,279,0,0,279,160.71109375,76.53984375,Invasive_Tumor
1798,76088,1699.0959411621093,2278.074291992187,328,0,0,328,148.835,60.509375000000006,Invasive_Tumor
1799,76089,1700.5938171386715,2257.9816284179688,541,0,0,541,304.9853125,46.420625,Macrophages_1
1800,76090,1699.5734436035157,2170.5611206054687,378,0,0,378,259.60328125,61.638281250000006,Stromal
1801,76091,1703.4532287597656,2229.0565185546875,168,0,0,168,87.4225,17.927031250000002,Invasive_Tumor
1802,76092,1701.2148193359374,2189.98515625,199,0,0,199,165.81375,15.714375,Invasive_Tumor
1803,76093,1700.0670288085937,2220.6364135742188,403,0,0,403,163.46562500000002,93.2025,Prolif_Invasive_Tumor
1804,76094,1701.724279785156,2207.015661621094,350,0,0,350,189.06921875,71.48234375,Invasive_Tumor
1805,76095,1711.876239013672,2171.2992675781247,204,0,0,204,123.41203125,15.66921875,Endothelial
1806,76096,1705.434832763672,2239.669274902344,419,0,0,419,393.581875,85.88718750000001,Invasive_Tumor
1807,76097,1714.9551025390624,2221.2533691406247,283,0,0,283,206.9059375,57.0775,Invasive_Tumor
