genes,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
CXCR4,0.18399419804463982,4,105,3.639710808016538,4.398333779676038,-2687.964782716058,-2.093754412379137,0.2392165448586731,SE,2873,1.3477760864864252e-05,0.0005856190502291226,0.0036487579345703125,5407.782013668033,-2777.337426052599,89.37264333654093,0.0,0.0
CYTIP,0.2994678204775629,4,112,3.639710808016538,2.3199412854343158,-3896.434144672036,-1.5961925715100214,0.4230068391469474,SE,2873,9.991782274781954e-06,0.00024783427810784627,0.0051708221435546875,7824.720737579989,-4109.800055819094,213.36591114705834,0.0,0.0
DAPK3,0.24204835718826423,4,116,3.639710808016538,3.1055492780772687,-4479.759354876028,-8.070583176128745,2.924619451862515,SE,2873,8.225836159605417e-06,0.00025450771490883467,0.004088163375854492,8991.371157987973,-4678.589337103473,198.82998222744482,0.0,0.0
DMKN,0.2097115071581985,4,117,3.639710808016538,3.7373387394858333,-4670.142188584283,-8.288552799515063,2.9745834326574774,SE,2873,9.173725544843516e-06,0.0003367274642101252,0.006592988967895508,9372.136825404483,-4816.381394464543,146.23920588025976,0.0,0.0
DNTTIP1,0.19184816727318882,4,120,3.639710808016538,4.177672324483963,-4847.327367441099,-0.5550122017777583,0.37343651177866916,SE,2873,8.095096494146576e-06,0.0003328742985693443,0.0041408538818359375,9726.507183118116,-4994.442132342281,147.11476490118184,0.0,0.0
DPT,0.28816979474745463,4,132,3.639710808016538,2.4497796409245574,-4937.679689861072,-10.42426155747832,5.030375968758069,SE,2873,7.643241154642799e-06,0.00019665984446368156,0.003751993179321289,9907.21182795806,-5210.738973152071,273.0592832909988,0.0,0.0
DSC2,0.25961112910142137,4,135,3.639710808016538,2.8283662202539004,-3558.344106167107,-1.8353869928757445,0.3448015158759452,SE,2873,1.1208103275431735e-05,0.0003209459473732342,0.003450155258178711,7148.540660570131,-3726.6971269525257,168.35302078541872,0.0,0.0
DSP,0.15590928144103444,4,139,3.639710808016538,5.369282080100915,-4915.445906244214,-8.724789470775617,3.0110517510742136,SE,2873,8.936525540636946e-06,0.00048805563953282344,0.004027366638183594,9862.744260724345,-5007.762459531157,92.31655328694342,0.0,0.0
DST,0.1812179139455894,4,142,3.639710808016538,4.480910516352594,-3715.3532688097284,-2.163480947283182,0.3271208153692278,SE,2873,1.581128501035577e-05,0.0007011157812265639,0.004294872283935547,7462.558985855374,-3796.0390483730653,80.68577956333684,0.0,0.0
DUSP2,2.0441343052185172e-09,4,145,3.639710808016538,485165195.4097903,-2759.2801369918197,-2.6542482648063275,1.5344738914744426e-08,SE,2873,0.0006672143070096247,115617094902777.3,0.002032756805419922,5550.412722219557,-2759.280224114689,8.712286944501102e-05,0.9925526829921694,0.6562356236249008
DUSP5,0.2221468652404263,4,152,3.639710808016538,3.472613767790676,-5007.241281361891,-0.7752732388736142,0.5025961666236787,SE,2873,1.0054617446194387e-05,0.0003439290496098557,0.0037450790405273438,10046.3350109597,-5150.785734127408,143.54445276551724,0.0,0.0
EDNRB,2.0441343052185176e-09,4,162,3.639710808016538,485165195.4097903,-4810.2578753911985,-5.232820278402412,5.987423557699766e-08,SE,2873,0.01218512954278218,2111479421154199.2,0.0019729137420654297,9652.368199018314,-4810.257962448488,8.705728942004498e-05,0.9925554863490982,0.6562356236249008
EGFL7,2.0441343052185172e-09,4,163,3.639710808016538,485165195.4097903,-4932.435817670561,-7.640035118335722,1.2404963093021204e-07,SE,2873,5.821689516215124e-05,10088015532931.883,0.001977205276489258,9896.724083577039,-4932.435904997688,8.732712740311399e-05,0.9925439583082825,0.6562356236249008
EGFR,0.33555236124524035,4,165,3.639710808016538,1.9638102788494287,-3991.3290771641173,-1.1690278097032392,0.4526344214322471,SE,2873,9.481998291927728e-06,0.00021310490077720352,0.0033593177795410156,8014.510602564152,-4246.928997190731,255.59992002661374,0.0,0.0
EIF4EBP1,0.19065927939395969,4,173,3.639710808016538,4.209907078698352,-4673.137383434642,-8.14405395464308,2.7961135693058194,SE,2873,8.64961822812055e-06,0.0003585789183848748,0.004014015197753906,9378.127215105202,-4809.229670204602,136.09228676996008,0.0,0.0
