seed	basis	basis_label	basis_dimension	GeneID	Gene	is_direct	is_null	effect_role	effect_role_label	effect_scope	effect_scope_label	reference_state	target_state	direction	configured_strength	configured_coefficient_0	configured_coefficient_1	latent_coefficient_0	latent_coefficient_1	estimated_coefficient_0	estimated_coefficient_1	latent_strength	observed_strength	maximum_latent_spatial_vector_error	orthogonal_estimate_magnitude	full_log_likelihood	reduced_log_likelihood	likelihood_ratio	full_minus_reduced_log_likelihood	lrt_df	p_value	detection_alpha	detected	full_fit_converged	reduced_fit_converged	full_fit_iterations	reduced_fit_iterations	fixed_design_rank	fixed_design_columns	fixed_design_condition_number	n_cells	n_target_cells
19	hotspot	Hotspot	1	0	Gene_0	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-1.0	-1.0		-0.9999999999999997		-0.993823842937756		-0.9999999999999997	-0.993823842937756	4.983617809542465e-16	0.0	27860.909576862636	27798.355672143876	125.10780943751888	62.55390471875944	1	4.820339496388915e-29	0.05	True	True	True	5	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	1	Gene_1	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-1.0	-1.0		-0.9999999999999997		-0.954866432408777		-0.9999999999999997	-0.954866432408777	3.3306690738754696e-16	0.0	29840.58784548397	29758.330028969558	164.51563302882278	82.25781651441139	1	1.1671315098816874e-37	0.05	True	True	True	5	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	2	Gene_2	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-1.0	-1.0		-1.0000000000000002		-1.0666956076222653		-1.0000000000000002	-1.0666956076222653	5.142586424977184e-16	0.0	34644.79932154093	34572.8716871731	143.85526873565686	71.92763436782843	1	3.821503440744963e-33	0.05	True	True	True	5	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	3	Gene_3	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-0.75	-0.75		-0.749999999999999		-0.646526527285473		-0.749999999999999	-0.646526527285473	9.992007221626409e-16	0.0	19410.343433778806	19361.611517191228	97.46383317515574	48.73191658757787	1	5.484901042547517e-23	0.05	True	True	True	5	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	4	Gene_4	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-0.75	-0.75		-0.749999999999999		-0.7146893848924125		-0.749999999999999	-0.7146893848924125	9.992007221626409e-16	0.0	43503.664669483675	43397.43934483231	212.4506493027293	106.22532465136464	1	4.0106798563376275e-48	0.05	True	True	True	5	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	5	Gene_5	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-0.75	-0.75		-0.7499999999999988		-0.7210889313093795		-0.7499999999999988	-0.7210889313093795	1.2212453270876722e-15	0.0	33134.421204527	33047.885520683114	173.07136768777855	86.53568384388927	1	1.5790045609889423e-39	0.05	True	True	True	5	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	6	Gene_6	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-0.5	-0.5		-0.4999999999999982		-0.48547082910670625		-0.4999999999999982	-0.48547082910670625	1.7763568394002505e-15	0.0	25952.09258504688	25913.308477497867	77.5682150980283	38.78410754901415	1	1.2821691351233858e-18	0.05	True	True	True	5	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	7	Gene_7	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-0.5	-0.5		-0.49999999999999867		-0.45655593599155525		-0.49999999999999867	-0.45655593599155525	1.3322676295501878e-15	0.0	46588.90919820486	46548.171173981784	81.47604844615853	40.738024223079265	1	1.773985478858288e-19	0.05	True	True	True	5	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	8	Gene_8	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-0.5	-0.5		-0.5		-0.45523238263423743		-0.5	-0.45523238263423743	4.598132674393092e-16	0.0	18810.93703451055	18793.616746662614	34.64057569587021	17.320287847935106	1	3.965537482642958e-09	0.05	True	True	True	5	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	9	Gene_9	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-0.25	-0.25		-0.24999999999999958		-0.35618735504848387		-0.24999999999999958	-0.35618735504848387	4.163336342344337e-16	0.0	25667.02088603672	25653.764489960657	26.512792152127076	13.256396076063538	1	2.617987566263991e-07	0.05	True	True	True	4	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	10	Gene_10	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-0.25	-0.25		-0.25000000000000044		-0.3653488802275697		-0.25000000000000044	-0.3653488802275697	4.440892098500626e-16	0.0	31391.666336866307	31379.0949147729	25.142844186812	12.571422093406	1	5.323683010812678e-07	0.05	True	True	True	5	5	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	11	Gene_11	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	-0.25	-0.25		-0.25000000000000083		-0.10059038677035713		-0.25000000000000083	-0.10059038677035713	8.326672684688674e-16	0.0	33959.60411099062	33958.754819178204	1.6985836248350097	0.8492918124175048	1	0.19247331230129203	0.05	False	True	True	5	4	8	8	20.423315919050847	1620	392
19	hotspot	Hotspot	1	12	Gene_12	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.25	0.25		0.24999999999999986		0.18077011776040575		0.24999999999999986	0.18077011776040575	1.3877787807814457e-16	0.0	19338.791095495926	19336.113955188725	5.354280614403251	2.6771403072016255	1	0.020671460606174717	0.05	True	True	True	4	4	8	8	20.423315919050847	1620	392
