genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
QARS,0.318516521265024,1.03567669981441,0.476434551397336,1.18489796522912,6.12472839606797,950
TPD52,0.320510516394571,1.03524443870056,0.476434551397336,1.17794272954819,6.77185031142068,951
DSC2,0.295771874754596,0.961368327277053,0.451873697541744,1.17110699346511,4.87654864393054,862
TRIB1,0.326648692692509,1.0349853573918,0.482300083170147,1.15801408738938,5.18680349583141,951
CD68,0.300189804300261,0.961801835052385,0.45487999823934,1.1573749312226,5.65064654636941,874
HDC,0.301874907922471,0.963952120399101,0.45487999823934,1.15456648001296,5.37152918001119,950
FOXA1,0.335678890494775,1.03468152633844,0.489161006212199,1.12945862216088,8.32647822892056,951
ERBB2,0.342981129470443,1.03390810332532,0.496207567878522,1.10636422755232,9.34632949899913,950
TENT5C,0.345089808570063,1.0338978456649,0.496207567878522,1.10001621372519,6.45022472961542,951
RAPGEF3,0.357892186057637,1.06377242824692,0.507976006017291,1.09305116250768,4.75857096686946,390
APOBEC3B,0.374368158872201,1.09532913269348,0.517993678942668,1.07617794219864,4.86527220737737,239
LYPD3,0.361894230213904,1.03257821998117,0.510363657993967,1.04951590160197,6.02867525866021,950
SNAI1,0.400669558540823,1.14299586037876,0.547498775645845,1.0454048563464,5.05474088808868,145
SERHL2,0.370290528030163,1.03188626117371,0.515594406117948,1.02514533061383,6.81351416774266,951
KARS,0.350091047208188,0.966999412783861,0.500130067440269,1.01492586035383,5.28466553429325,951
RUNX1,0.382063833972349,0.969473196978152,0.525337771711979,0.932795679516932,6.46783444536409,951
FAM49A,0.369460398836748,0.885610719147808,0.515594406117948,0.881812971828215,5.0946540006317,210
FASN,0.42100988150172,0.972068448429864,0.568234195891892,0.840935417467045,7.93402832963606,950
IL2RG,0.46887942838126,1.05665930888405,0.625172571175013,0.800323931877237,5.68821049940121,347
SLAMF1,0.404751340689415,0.843711237809778,0.549662314516489,0.763121943379225,5.22662412828256,145
ANKRD28,0.459113649554458,0.97269604134225,0.615884164036468,0.757202525738475,4.80923103836205,865
HOOK2,0.4774388606372,0.970912191585521,0.632750297230024,0.717813993499212,4.74816830255687,758
FSTL3,0.518917541162305,1.05790692034343,0.679534875331589,0.693997824196067,4.80998240696303,279
SMS,0.517735955231077,1.02310619545331,0.679534875331589,0.673500480844048,6.5486381767973,951
C1QA,0.535043426799869,0.95257140906781,0.696506236070836,0.595745173768563,5.17617239528165,360
SRPK1,0.561182610369022,1.02073094968483,0.717791710937121,0.589685372252998,5.75065776213905,948
CDC42EP1,0.56946058109111,1.04578792748183,0.72416952508696,0.5888473273219,4.77941654776995,318
CCND1,0.550351266985893,0.979034007486844,0.712219286687627,0.584677677306312,8.33491399266473,951
MAP3K8,0.556928992627359,0.973571251900264,0.716516832619994,0.569848319467094,5.00022501878895,683
CYTIP,0.573413344931977,0.956498219647322,0.725005378649626,0.531955004643098,5.57714500743771,348
SERPINB9,0.587507748971484,0.980704155447252,0.73858117013558,0.521603042676643,5.0876049949572,948
CCDC6,0.611066851837301,1.0182409146035,0.763833564796627,0.501533454628388,6.60957237882993,948
PTN,0.619986590941775,1.0402611393176,0.770604802300512,0.497304565428452,5.1953184660448,314
GPR183,0.633207118309987,1.02994879192581,0.775775002284105,0.470643040587723,5.63324377516641,421
KRT15,0.644170734563447,1.04997757048452,0.775775002284105,0.461771181535029,4.86262059623632,222
GLIPR1,0.647503072123018,1.02177976558125,0.775775002284105,0.444097918257574,5.2706647032829,595
TFAP2A,0.648051425942727,1.01650020629682,0.775775002284105,0.440942770453045,5.68127459350056,951
CD8A,0.637222745027057,0.965641339371441,0.775775002284105,0.435152756703841,5.73716919306426,392
VOPP1,0.648571800278665,0.984018654035305,0.775775002284105,0.426062919735204,6.10009140616237,952
SFRP4,0.648830001910342,0.947792233434377,0.775775002284105,0.410000262666667,5.4547290853942,250
CLDN4,0.672061815658908,1.0151008434364,0.792514302911429,0.40340610510977,5.07274344878428,951
NARS,0.674603558876926,1.0151764958234,0.792514302911429,0.39960400610971,7.07744452230895,951
CD163,0.662143268068746,0.969118760482305,0.787413616081752,0.399541818004519,5.4837262032154,399
APOC1,0.677239495215221,0.980164826160495,0.792514302911429,0.381999940647119,5.58803620616589,633
CXCL16,0.681601432155836,0.984067244774781,0.793398492456528,0.377203014673038,4.8931468205879,856
TRAPPC3,0.713526130781065,1.01316668981682,0.826188151430707,0.341980454058868,5.59759616811335,950
DMKN,0.726898413057062,1.01774141457128,0.832904431627884,0.324627498863083,4.68476055668588,563
BACE2,0.72521436641435,0.987520130233659,0.832904431627884,0.317278357745714,4.96184505611375,951
SEC24A,0.74038886395931,0.988179295201481,0.843966580679006,0.297026674606726,5.9587303145747,952
RHOH,0.766611924549483,1.01087491310006,0.864895504619929,0.268664846408157,5.56935442807627,952
TOMM7,0.765989413924325,0.989161727675652,0.864895504619929,0.263697587541536,7.51970258013873,950
