genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
MAP3K8,0.251124084734177,1.05269817034541,0.536381540208922,1.45462685918164,5.06846780403981,621
FASN,0.258771475117636,1.06046135784165,0.542187852627428,1.43354220687342,6.83125269177028,2168
HPX,0.297619881335283,1.16976820337439,0.590800965167227,1.41768673887133,4.63958741613818,142
TOMM7,0.289138724807669,1.12058251342679,0.588986291274881,1.39047334315614,6.6504693406917,2463
THAP2,0.288357850264312,1.06180698481643,0.588986291274881,1.32041329803745,4.85767120657384,439
TRAC,0.293151785866792,1.05422581654148,0.590800965167227,1.29360335235626,5.91332921990176,539
PIM1,0.298085941516192,1.06150954707612,0.590800965167227,1.28482296177396,5.09621924391542,441
FAM49A,0.317345225542325,1.10074751107206,0.607095214080969,1.26339953101289,5.13720645347796,232
AKR1C1,0.227195811350631,0.834537917852049,0.494881965318205,1.23673764918098,4.98195608160763,172
KDR,0.312735345553254,1.06262660552002,0.607095214080969,1.23519502769611,5.98321633089535,418
TMEM147,0.306966710367088,1.03675009647004,0.602970323935352,1.2244184234851,5.52639336270005,1747
SNAI1,0.361857158180085,1.15354547066516,0.646482063076173,1.17258558731093,5.25477722673607,138
TCIM,0.329237544674712,1.04240383791612,0.619079143832791,1.15808540487466,6.48453121345849,2002
LPL,0.352832738688699,1.09416131224391,0.636255758291096,1.13985476051621,5.55332627286536,239
CD83,0.349231904651883,1.06499171868054,0.634967099367059,1.12039162322504,5.54724822376414,369
PPARG,0.34621635066877,1.0366655703305,0.634729976226078,1.09958226382031,5.34025493684609,790
CENPF,0.346148348191819,1.03247019403344,0.634729976226078,1.09533507794913,5.53937681224085,1031
PCOLCE,0.372916164018308,1.10797877883832,0.652952409917631,1.09291209111931,5.08195780600728,194
RHOH,0.323992492880449,0.966989084712556,0.614468520980161,1.0898304788619,5.1238523543431,1044
MRC1,0.364380799188389,1.07134513409349,0.646482063076173,1.08158270095838,5.56664794221191,298
C2orf42,0.373963652952825,1.07957121797212,0.652952409917631,1.06186265600595,4.86631454587503,263
USP53,0.337456184665132,0.969530636283292,0.629155598528212,1.05322013329725,5.36151039780169,1328
ANKRD29,0.394051262355289,1.12073082344391,0.656752103925482,1.04370778019402,5.02031544793691,159
FCGR3A,0.387111332956393,1.04602048934663,0.655869969267619,0.992718366019195,5.62239062701281,504
EPCAM,0.391349998061304,1.04430525469273,0.656752103925482,0.979718090568072,7.44384576623324,2137
TRAPPC3,0.387559527294502,1.02838563527078,0.655869969267619,0.974792164417004,5.15691383500087,1297
DAPK3,0.403591719432839,1.07145878959345,0.658363102973807,0.97218974794048,4.95025581758849,286
SFRP4,0.412511770859882,1.08825540955801,0.658363102973807,0.963639868304924,5.35185443334698,209
ADGRE5,0.405304095198655,1.04822037087066,0.658363102973807,0.946666308884277,5.28506735715918,445
TPD52,0.403883825875875,1.03218798067854,0.658363102973807,0.935810526701201,5.91221603299107,1862
TIFA,0.412973219138116,1.04538422547423,0.658363102973807,0.92450909525848,4.96317885218548,474
BTNL9,0.428336953658856,1.06663728803864,0.668327161737222,0.904343217590772,5.70633714191813,285
SEC24A,0.408593232984326,0.973381489707448,0.658363102973807,0.871210655632557,5.27985086133205,1483
TUBB2B,0.438701752592322,1.04675125189317,0.679678771621907,0.86245549082546,4.77287990229675,426
APOBEC3B,0.385584316025776,0.901829635250112,0.655869969267619,0.859439486113061,5.11744682670453,218
KRT15,0.379215027733923,0.863642919211646,0.655869969267619,0.837432979646064,4.83603150307656,154
HAVCR2,0.417723126448152,0.951831757900113,0.661144516680529,0.830888628927454,5.49531557868242,440
CDH1,0.427163739595701,0.971713663333082,0.668327161737222,0.826527859188795,6.07121222064918,1738
KARS,0.465665693967454,1.02558646462729,0.716408759949929,0.783842707122576,4.97767124321741,1010
FGL2,0.491140549219139,1.0370433060464,0.731463099126671,0.737363655697406,5.90943423922164,499
BASP1,0.470216910256825,0.975934971992671,0.716728932865955,0.736402643637552,5.43067128836509,1634
APOC1,0.491578282365166,1.03005022886487,0.731463099126671,0.731473771337191,5.90794385169551,659
HOXD8,0.47238952393438,0.974179809135552,0.716728932865955,0.730587483623114,5.24511071432869,891
SERPINB9,0.498921095146442,1.02538450646563,0.731463099126671,0.712957354895991,5.19091475830578,860
MMP1,0.316749018093675,0.618542080910691,0.607095214080969,0.711104156823112,5.60652493235957,66
POSTN,0.504922676369766,1.02331518297866,0.731463099126671,0.69928240729429,6.50744441144911,1680
LUM,0.500958804500455,0.976484417568026,0.731463099126671,0.674976698673803,6.65349391963732,1705
FBLIM1,0.498213386747348,0.960695086648816,0.731463099126671,0.669342019536961,5.36511416325056,456
HOOK2,0.505374504851155,0.967681551902451,0.731463099126671,0.660399627136275,4.80363712218185,568
SVIL,0.537321950521995,1.02064248095739,0.770704290529274,0.6339800673506,5.17279178159076,1168
SH3YL1,0.539493003370492,0.980198102257173,0.770704290529274,0.604905207782687,5.47692409816714,1464
IL7R,0.564644133718713,1.03385619912728,0.791221079096286,0.590910433667386,6.11799965864915,449
CD9,0.563057204362146,1.02346337477255,0.791221079096286,0.587850803264136,6.14474182806966,1928
DSC2,0.549691801978489,0.97503969174835,0.780207718937211,0.583461331352409,4.92345498865053,692
GZMA,0.594136806811528,0.949335077372262,0.827279098092002,0.49426719897016,6.18364549760573,268
SDC4,0.618809257313215,0.978562253709626,0.856214066722687,0.469668978161942,4.8549080160133,691
STC1,0.635251547913838,1.02649927279535,0.870027095991642,0.465757846959185,4.80088395553183,455
CCL5,0.636701647521156,1.03061145743375,0.870027095991642,0.465273772467581,6.31329316747049,399
NOSTRIN,0.656481046228487,1.0317996496593,0.87816535310856,0.434244703469978,5.7853627295375,331
TRAF4,0.653392083645234,1.01493322427378,0.87816535310856,0.431933145681601,5.37895599431357,1407
CAV1,0.662615675527368,1.01864607174823,0.87816535310856,0.419234111539891,6.42024345088769,694
RORC,0.642309201660478,0.938981185507133,0.87227175534139,0.415673326217006,4.7645413132691,195
CCDC80,0.660081518865892,0.983378340441736,0.87816535310856,0.408487434776382,5.79500203942718,864
ANKRD30A,0.686745339105042,1.01910040241855,0.893095080108811,0.382969514394323,6.93425254690461,2103
TRIB1,0.686791306198897,1.01565860325571,0.893095080108811,0.381608134165329,5.1152333214865,784
ENAH,0.690118925538626,0.980515719049479,0.893095080108811,0.363664789311053,6.01412771489377,2082
CD8B,0.683363943248828,0.933812818931094,0.893095080108811,0.355528408204138,5.75288266268804,168
EGFR,0.717036651972538,1.02478482323423,0.917139903685804,0.340872455320905,5.18311632176215,378
ZNF562,0.711894066852726,0.988094599345989,0.915887103553215,0.335780394548392,5.24386192571939,1427
MYO5B,0.726453866675856,1.01196632559145,0.919821685971055,0.323404500686141,5.64763502431472,1598
CXCL12,0.734119376367921,1.01170399127225,0.919821685971055,0.312701137543441,5.9767813008336,1017
CLDN4,0.733534404351475,0.98707196572082,0.919821685971055,0.30587462881224,5.00326292412952,810
PCLAF,0.735857348776844,0.988732060052059,0.919821685971055,0.303262907377869,5.50981764319029,1236
EIF4EBP1,0.746667432306706,0.986730212910975,0.92451070148602,0.288258822866375,4.95365595763113,734
MMP2,0.748013203929598,0.988205782595524,0.92451070148602,0.286910378882561,5.82037710491908,905
SLAMF7,0.759666748744011,1.03068788730511,0.925688083529469,0.283310776590529,5.78290211376126,229
TUBA4A,0.758674370155644,0.989953642337821,0.925688083529469,0.273407989106617,5.39386706692489,1472
LGALSL,0.765796505465288,1.01581734591433,0.925688083529469,0.271059484850089,4.83525717855857,481
NARS,0.762644203718903,0.979342683593346,0.925688083529469,0.265366286510007,6.22199961768999,2251
ITM2C,0.774879693444836,0.989202371486397,0.931549358239694,0.25229358782908,5.42431093900174,896
SMS,0.784997836563437,1.01185663110471,0.933776502503136,0.244944503052324,5.76966904824902,1988
SRPK1,0.785221149832182,0.990894665687432,0.933776502503136,0.239588303640751,5.23583469093944,1397
KLF5,0.791632844234592,1.00891102101924,0.936339923288227,0.235739702729867,5.2428666420196,1100
MEDAG,0.809230010412838,1.02985170311425,0.952035306368045,0.217990860179406,5.25272345710252,140
CD93,0.815465408782354,1.01100156050902,0.954268031553818,0.206240552372858,6.40122274954757,592
TCF4,0.831052905924299,1.01062968787765,0.960320129885262,0.187028970174014,5.74964002884467,576
SERHL2,0.833732476400387,1.0069395719698,0.960320129885262,0.183104610286144,5.89328131809042,1478
CCL8,0.830333601952042,0.932881785425302,0.960320129885262,0.173448591678618,5.61368955524565,104
SLC5A6,0.857158324356119,1.00610005944989,0.982160579991386,0.155072853144037,5.18686286117167,1137
CCND1,0.870310716798533,0.951974833857152,0.990709389370369,0.132234050349953,7.4503693785147,2530
ITGAX,0.895129128807725,1.00851971159486,0.990709389370369,0.111731168902624,5.63063471406064,375
CD8A,0.895470048753895,0.990062222948827,0.990709389370369,0.109309309208949,5.9668688970561,378
ERBB2,0.886950025744269,0.906374081495303,0.990709389370369,0.108734652253258,8.29363107501903,2594
CD86,0.909726176872355,0.989661152990959,0.990709389370369,0.0936334541274842,5.32537633955889,321
ESR1,0.91330334445508,0.98029540284551,0.990709389370369,0.0889002485364406,4.84734569868501,211
PDE4A,0.917191986951487,1.00636583044188,0.990709389370369,0.0869887170694234,5.00042214537028,359
HDC,0.91745726610296,0.996374557339072,0.990709389370369,0.0858369473301005,5.02746809410843,971
SLC25A37,0.920315984805826,1.00520819552632,0.990709389370369,0.0834706853769231,4.86593729324516,531
PTN,0.922248433937315,1.01107574251003,0.990709389370369,0.0818371182897454,5.11306991892248,240
GATA3,0.923434891370909,0.992317341198383,0.990709389370369,0.0790430218001095,7.00611521653373,2282
CD14,0.928135494547281,1.00437956077458,0.990709389370369,0.074904166710432,5.84087689593325,611
SERPINA3,0.928632344894784,0.988029164190813,0.990709389370369,0.0731560230316049,5.17063141048039,267
DUSP5,0.935924451735461,1.00382114238927,0.990709389370369,0.0664735577548735,5.09729677820145,732
SELL,0.939038323903121,1.00460069763968,0.990709389370369,0.0631883662997636,5.62093420604813,147
SOX17,0.943351621221361,1.00295985444489,0.990709389370369,0.0584887981835307,5.31783288148259,161
DNTTIP1,0.952203854558834,1.00287702666775,0.990709389370369,0.0491170398181079,4.94738584491488,738
ADAM9,0.952446698999915,1.0028680441246,0.990709389370369,0.048860866960358,5.70704915271999,1920
ITGAM,0.95738633313659,1.00345663904737,0.990709389370369,0.0436988077781466,5.20185508213389,214
ACTA2,0.958159332738986,1.00182702097113,0.990709389370369,0.0428192858042252,5.92644468444853,1723
AR,0.961671567599309,0.99798908206459,0.990709389370369,0.0390037011477848,5.44693196906775,1391
KRT7,0.967879840107702,1.00364480366758,0.990709389370369,0.0327663246444315,7.68617563240921,2367
CCDC6,0.968680194338586,1.00172776697367,0.990709389370369,0.0318757372231717,5.7608392607619,1901
RAPGEF3,0.972696491381817,0.994140616366586,0.990709389370369,0.0275209698554604,4.93900527836092,369
DPT,1,0.998519523689432,1,1.10857936573775e-16,5.31815914290701,244
OXTR,1,0.997179160004048,1,1.10709126311287e-16,4.74424329276016,185
DMKN,1,0.999696121068921,1,0,4.72515566513722,376
FBLN1,1,0.99922899416826,1,0,5.47592107081136,427
