genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
POLR2J3,0.00408474449852982,1.52123108951812,0.0126569547841769,8.36752567339823,6.78499065096825,3021
TOP2A,0.000780844446092601,1.10496790676377,0.00272675838318051,7.90619410234727,5.77763496642573,1454
FBLN1,0.0014219022641629,1.17713386657606,0.0048125922787052,7.71700674188958,5.56419618250977,538
SERPINA3,0.00310480698018813,1.27533286954842,0.0100449637594322,7.36479701170222,5.02447107010839,294
ACTG2,0.00158579088970228,1.12462695866621,0.00528596963234095,7.25010113844695,5.60806579085605,2321
CCDC6,0.00334093901652029,1.12070499482211,0.0105000940519209,6.38970330344958,5.78510725581532,2365
NPM3,0.00587954704578293,1.21452723083013,0.0172466713342966,6.23814652424929,4.75722011757546,361
CD3E,0.00623141585520988,1.20346960645472,0.0178040453005997,6.11140123745354,6.33186100170953,385
IGF1,0.00584427507611129,1.14359147638562,0.0172466713342966,5.8806821195174,5.59328902588518,566
FBLIM1,0.00681658681731131,1.17404812789359,0.0192262705103652,5.85661745352149,5.23512221745186,449
CCDC80,0.00513950145269543,1.10205036972161,0.0157040322165694,5.80868620472806,6.00634025500314,962
POSTN,0.0054919995336151,1.09006185257866,0.0165512314711688,5.67318644428635,6.54295252223461,1944
ESR1,0.0130319079251572,1.26319877369696,0.0329542499256849,5.48273044769876,4.66264852438813,255
AKR1C1,0.0180474329052722,1.34089530684566,0.0426928520339772,5.38336188114028,4.92645145668071,184
MMP2,0.00750242323989504,1.09239690405545,0.0206438855118556,5.34458376415943,5.90141695474468,1060
TMEM147,0.00982632397275327,1.09862052013076,0.0263633082195819,5.07858250397615,5.53025051162026,2289
TYROBP,0.0295351491766929,1.42481341890213,0.065997217297857,5.01844110289819,5.00493695272752,135
SEC24A,0.0101396093834249,1.08173567716875,0.0268760730644997,4.96657929287683,5.28280429965974,1871
PTRHD1,0.0117983574487711,1.08312408150421,0.030279181959305,4.80884883427877,4.92467923011509,1153
PCLAF,0.0118364074931829,1.07729232816259,0.030279181959305,4.77948833659363,5.45100710662366,1539
C1QC,0.0161318859083392,1.15703398836032,0.038947640265927,4.77503006637262,5.34818742716808,436
EGFL7,0.0319477427438305,1.3503841613506,0.0695891426103239,4.65025548158039,4.82408726339726,163
AR,0.0137531888232594,1.07896520888728,0.0340764281959924,4.62496771659067,5.49974260182758,1926
USP53,0.0137854641338333,1.0766099245938,0.0340764281959924,4.61234825126848,5.32568498875475,1784
PELI1,0.0162871950202967,1.09050497545088,0.038947640265927,4.49001908084327,4.93514386939114,895
SVIL,0.0155658041636371,1.07412486293609,0.038049743511113,4.47123680791094,5.12796751420222,1498
ITM2C,0.00750686745885659,0.911260098993555,0.0206438855118556,4.45782700967175,5.21886850826612,963
SELL,0.0490339427272263,1.3815910942061,0.0980678854544526,4.16583220140185,5.4879140216381,136
EDNRB,0.0349554443383992,1.19823845087589,0.0753940956318415,4.01850958293546,5.39612638290172,286
AVPR1A,0.0419399150786645,1.26306822741671,0.0878741077838684,4.00584270697384,5.4527465778319,200
PIM1,0.0288258900514641,1.1282693594772,0.065997217297857,4.00138622485051,5.10946653109432,491
EGFR,0.0299987351353896,1.12188911429277,0.065997217297857,3.93401643589907,5.24244644476818,514
SMS,0.0299965063645166,1.08995707000094,0.065997217297857,3.82212450936608,5.70988860153551,2395
PDK4,0.0299491812758231,1.07203869102883,0.065997217297857,3.76098326605363,5.47412243935213,1132
FGL2,0.0412756811497061,1.14583631389862,0.0873139408936091,3.65233238096941,5.46813652848964,390
PTGDS,0.00962765154284428,0.785605637863374,0.0261491770299474,3.64765806896896,5.57659478110006,297
HAVCR2,0.0117338049928728,0.812282764237451,0.030279181959305,3.61082537210305,5.20691068220639,339
PCOLCE,0.0609319681994957,1.24233183892454,0.118628610653885,3.47604114667989,5.01007785161893,202
